"Table Name","Shortened table name","Column Name","Column Description"
"mtech-daas-unified-data.transaction.sls_prod_loc_day_txn_fact","sls_prod_loc_day_txn_fact","net_sls_unit","Net Sales Units at Transaction Level : The net of Gross Sales and Gross Returns in units"
"mtech-daas-unified-data.transaction.sls_prod_loc_day_txn_fact","sls_prod_loc_day_txn_fact","sls_loyal_disc","Sales Loyalty Discount : The combined Sale Loyalty Back Office Markdowns and Sale Special Back Office Markdowns."
"mtech-daas-unified-data.transaction.sls_prod_loc_day_txn_fact","sls_prod_loc_day_txn_fact","rtrn_loyal_disc","Return Loyalty Discount : The combined Return Loyalty Back Office Markdowns and Return Special Back Office Markdowns, representing the total loyalty discounts returned"
"mtech-daas-unified-data.transaction.sls_prod_loc_day_txn_fact","sls_prod_loc_day_txn_fact","frst_tkt_net_sls_amt","First Ticket Net Sales Amount : The initial retail price for all net quantity of units sold during this transaction, on this specific day, at this location, for this particular product."
"mtech-daas-unified-data.transaction.sls_prod_loc_day_txn_fact","sls_prod_loc_day_txn_fact","net_sls_cost_amt","Net Sales Cost Amount : Cost associated with net quantity of units sold during this transaction, on this specific day, at this location, for this particular product."
"mtech-daas-unified-data.transaction.sls_prod_loc_day_txn_fact","sls_prod_loc_day_txn_fact","tot_disc_amt","Total Discount Amount : Discount amount for merchandise sold on a given transaction day for a given time frame."
"mtech-daas-unified-data.transaction.fin_sls_pln_loc_day_fact","fin_sls_pln_loc_day_fact","divn_nbr","Operating Division Nbr"
"mtech-daas-unified-data.transaction.fin_sls_pln_loc_day_fact","fin_sls_pln_loc_day_fact","amc_year","AMC Year"
"mtech-daas-unified-data.transaction.fin_sls_pln_loc_day_fact","fin_sls_pln_loc_day_fact","amc_season","AMC Season"
"mtech-daas-unified-data.transaction.fin_sls_pln_loc_day_fact","fin_sls_pln_loc_day_fact","amc_period","AMC Period"
"mtech-daas-unified-data.transaction.fin_sls_pln_loc_day_fact","fin_sls_pln_loc_day_fact","amc_week","AMC Week"
"mtech-daas-unified-data.transaction.fin_sls_pln_loc_day_fact","fin_sls_pln_loc_day_fact","amc_day","AMC Day"
"mtech-daas-unified-data.transaction.fin_sls_pln_loc_day_fact","fin_sls_pln_loc_day_fact","greg_dt","Gregarion Date"
"mtech-daas-unified-data.transaction.fin_sls_pln_loc_day_fact","fin_sls_pln_loc_day_fact","loc_dim_id","Location Dimension ID"
"mtech-daas-unified-data.transaction.fin_sls_pln_loc_day_fact","fin_sls_pln_loc_day_fact","zl_str_nbr","Legacy Store Nbr"
"mtech-daas-unified-data.transaction.fin_sls_pln_loc_day_fact","fin_sls_pln_loc_day_fact","zl_divn_nbr","Legacy Operating Divisino Nbr"
"mtech-daas-unified-data.transaction.fin_sls_pln_loc_day_fact","fin_sls_pln_loc_day_fact","pln_typ","Plan Type"
"mtech-daas-unified-data.transaction.fin_sls_pln_loc_day_fact","fin_sls_pln_loc_day_fact","pln_typ_desc","Description whether the plan is owned , leased marketplace or total example: own = 1, lease = 5, 6 = total . For Blumercury hardcoded to 1 =OWN"
"mtech-daas-unified-data.transaction.fin_sls_pln_loc_day_fact","fin_sls_pln_loc_day_fact","pln_sls_amt","Plan Net Sales"
"mtech-daas-unified-data.transaction.div_dept_cl_loc_day_presell_fact","div_dept_cl_loc_day_presell_fact","divn_nbr","Operating Division Number-The operating division / company for this transaction. The division values are 12 (<customer>'s) & 13 (Bloomingdales)"
"mtech-daas-unified-data.transaction.div_dept_cl_loc_day_presell_fact","div_dept_cl_loc_day_presell_fact","greg_dt","Gregorian Date -The date the transaction was recorded as a non-financial pre-sale to the customer or as a Pre-Sale Cancel."
"mtech-daas-unified-data.transaction.div_dept_cl_loc_day_presell_fact","div_dept_cl_loc_day_presell_fact","dept_nbr","Department Number-The department number for this UPC at the time of the sale transaction. It denotes the presell department numbers for both small ticket and big ticket."
"mtech-daas-unified-data.transaction.div_dept_cl_loc_day_presell_fact","div_dept_cl_loc_day_presell_fact","loc_dim_id","Location Dimension Identification number-The unique ID number assigned to the location"
"mtech-daas-unified-data.transaction.div_dept_cl_loc_day_presell_fact","div_dept_cl_loc_day_presell_fact","zl_class_nbr","Class Number-The class within a department assigned to this product dimension"
"mtech-daas-unified-data.transaction.div_dept_cl_loc_day_presell_fact","div_dept_cl_loc_day_presell_fact","zl_str_nbr","Store Number- The store number for this row indicating where the sales was rung."
"mtech-daas-unified-data.transaction.div_dept_cl_loc_day_presell_fact","div_dept_cl_loc_day_presell_fact","presell_init_amt","Presell Initial -Refers to a transaction in which a customer makes a purchase for a future date. It is the stage before any cancellations occur. Pre-orders have not been processed financially yet, and this applies to sales specific to a store. The value can be expressed in both units and dollars. This is after the Point of Sale Discounts, Perms, and Coupon discounts and prior to back office  and colleague discounts."
"mtech-daas-unified-data.transaction.div_dept_cl_loc_day_presell_fact","div_dept_cl_loc_day_presell_fact","presell_net_amt","Presell Net (WRTSUM)-This value represents both the small ticket and big ticket presell Net .
Presell Net refers to any transaction where a customer makes a purchase for a future date. It is the stage after all cancellations are removed.  Cancellations occur on the day of the cancellations.Pre-orders have not been financially processed yet, and this applies to store specific sales. The value can be expressed in both units and dollars."
"mtech-daas-unified-data.transaction.div_dept_cl_loc_day_presell_fact","div_dept_cl_loc_day_presell_fact","cncl_amt","Presell Cancel Amount-This value represents the presale cancel amount for the small ticket transactions. This column is a place holder column and  not used for calculating the Presell Net(WRTSUM). Not populating big ticket cancel amount"
"mtech-daas-unified-data.transaction.str_traffic_txn_day_fact","str_traffic_txn_day_fact","greg_dt","Gregorian Date - Date on which the transaction was made."
"mtech-daas-unified-data.transaction.str_traffic_txn_day_fact","str_traffic_txn_day_fact","divn_nbr","Division Number - Operating division number:"
"mtech-daas-unified-data.transaction.str_traffic_txn_day_fact","str_traffic_txn_day_fact","gross_sls_amt","Gross Sales Amount - Total Store gross sales prior to returns for current year. This includes the loyalty markdowns and all discounts. Includes only selling store locations in operating divisions(MCY & MBKS combined) and (BLM &BOS Combined). This is true gross sales for current year.It is for Owned,Leased & Marketplace"
"mtech-daas-unified-data.transaction.str_traffic_txn_day_fact","str_traffic_txn_day_fact","fleet_traffic","Store Fleet Traffic - Total Store fleet Traffic for the current year for all selling locations. This represents the number of footsteps in a store for current year
For MCY Stores-It represents grossed-up/extrapolated  fleet Traffic for the current year. It is calculated by extrapolating store traffic for all selling locations based on 2025 traffic comp logic. This extrapolation aims to project the total traffic for the entire fleet, even if traffic data is only available for a subset of locations.

For BLM Stores- this represents the actual total store fleet traffic for the current year. The data is sourced directly from RetailNext, as all Bloomingdale's stores have cameras that generate traffic data."
"mtech-daas-unified-data.transaction.str_traffic_txn_day_fact","str_traffic_txn_day_fact","txn","Net Positive Sale Transaction for stores - Number of purchase transactions for current year where unit quantity is greater than zero. This includes transactions with net_sls_amt>.02, and excludes audit adjustment transactions, Gift with Purchase (GWP) and restaurants .This is true store transaction for all selling locations in the current year."
"mtech-daas-unified-data.transaction.str_traffic_txn_day_fact","str_traffic_txn_day_fact","gross_sls_unit","Gross Sales Units  - Numbersof units sold for current year.Units with sales values >0 for current year,Includes only selling store locations.Excludes GWP & penny units"
"mtech-daas-unified-data.transaction.str_traffic_txn_day_fact","str_traffic_txn_day_fact","gross_sls_amt_ly","Gross Sales Amount for Previous Year - Total Store gross sales prior to returns for previous year. This includes the loyalty markdowns and all discounts. Includes only selling store locations in operating divisions(MCY & MBKS combined) and (BLM &BOS Combined). This is true gross sales for previous year.It is for Owned,Leased & Marketplace"
"mtech-daas-unified-data.transaction.str_traffic_txn_day_fact","str_traffic_txn_day_fact","fleet_traffic_ly","Store Fleet Traffic for Previous Year - Total Store fleet Traffic for the previous year for all selling locations. This represents the number of footsteps in a store for previous year
For MCY Stores-It represents grossed-up/extrapolated  fleet Traffic for the previous year. It is calculated by extrapolating store traffic for all selling locations based on 2025 traffic comp logic. This extrapolation aims to project the total traffic for the entire fleet, even if data is only available for a subset of locations.

For BLM Stores- this represents the actual total store fleet traffic for the previous year. The data is sourced directly from RetailNext, as all Bloomingdale's stores have cameras that generate traffic data."
"mtech-daas-unified-data.transaction.str_traffic_txn_day_fact","str_traffic_txn_day_fact","txn_ly","Net Positive Sale Transaction for stores for Previous Year - Number of purchase transactions forprevious year where unit quantity is greater than zero. This includes transactions with net_sls_amt>.02, and excludes audit adjustment transactions,Gift with Purchase (GWP) and restaurants.This is true store transaction for all selling locations in the previous year."
"mtech-daas-unified-data.transaction.str_traffic_txn_day_fact","str_traffic_txn_day_fact","gross_sls_unit_ly","Gross Sale units for Previous Year - Numbers of units sold for previous year.Units with sales values >0 for current year,Includes only selling store locations.Excludes GWP & penny units"
"mtech-daas-unified-data.transaction.str_traffic_txn_day_fact","str_traffic_txn_day_fact","gross_sls_amt_pln","Gross Sales Plan Amount - Plan Amount for Gross Sales. Gross Sales plans exist for MCYs.There are no gross sales plan amount for BLM."
"mtech-daas-unified-data.transaction.str_traffic_txn_day_fact","str_traffic_txn_day_fact","traffic_pln","Traffic Plan - Plan for the Traffic. Store Traffic plans exist for MCYs.
 There are no store traffic plans for BLM."
"mtech-daas-unified-data.transaction.str_traffic_txn_day_fact","str_traffic_txn_day_fact","gross_sls_unit_pln","Number of Units Plan - Plan for units sold .Store unit plans exist for MCYs.
There are no store unit plans for BLM."
"mtech-daas-unified-data.transaction.str_traffic_txn_day_fact","str_traffic_txn_day_fact","txn_pln","Transaction Plan - Plan for Transactions. Store transaction plans exist for MCYs..There are no store transaction plans for BLM."
"mtech-daas-unified-data.transaction.str_traffic_txn_day_fact","str_traffic_txn_day_fact","gross_sls_amt_rof","Gross Sales Forecast Amount  - Forecast Amount for Gross Sales.Store gross sales forecast exist for MCYs.There are no store gross sales forecast for BLM."
"mtech-daas-unified-data.transaction.str_traffic_txn_day_fact","str_traffic_txn_day_fact","traffic_rof","Traffic Forecast - Forecast for Traffic.Store traffic forecast exist for MCYs.There are no store traffic forecast for BLM."
"mtech-daas-unified-data.transaction.str_traffic_txn_day_fact","str_traffic_txn_day_fact","gross_sls_unit_rof","Number of  Units Forecast - Forecast for units sold . Store unit forecast exist for MCYs.
There are no store units forecast for BLM."
"mtech-daas-unified-data.transaction.str_traffic_txn_day_fact","str_traffic_txn_day_fact","txn_rof","Transaction Forecast - Forecast for Transaction.Store transaction forecast exist for MCYs.
There are no store transaction forecast for BLM."
"mtech-daas-unified-data.transaction.resv_prod_loc_dmd_cnfrm_sls_fact","resv_prod_loc_dmd_cnfrm_sls_fact","divn_nbr","Division Number-Operating Division Number
MCY = 12 / 72; BLM = 13 / 72"
"mtech-daas-unified-data.transaction.resv_prod_loc_dmd_cnfrm_sls_fact","resv_prod_loc_dmd_cnfrm_sls_fact","resv_nbr","Small Ticket Reservation Number-Reservation Number for small ticket orders"
"mtech-daas-unified-data.transaction.resv_prod_loc_dmd_cnfrm_sls_fact","resv_prod_loc_dmd_cnfrm_sls_fact","resv_nbr_bt","Big Ticket Reservation Number-RDS Reservation Number for big ticket orders"
"mtech-daas-unified-data.transaction.resv_prod_loc_dmd_cnfrm_sls_fact","resv_prod_loc_dmd_cnfrm_sls_fact","shp_nbr_bt","Big Ticket Shipment Number-RDS Shipment Number for big ticket orders, which currently does not exist and will be null."
"mtech-daas-unified-data.transaction.resv_prod_loc_dmd_cnfrm_sls_fact","resv_prod_loc_dmd_cnfrm_sls_fact","shp_nbr","Small Ticket Shipment Number-Shipment Number for small ticket orders"
"mtech-daas-unified-data.transaction.resv_prod_loc_dmd_cnfrm_sls_fact","resv_prod_loc_dmd_cnfrm_sls_fact","sls_prod_dim_id","Sales Product Dimension ID-Product identifier for the products included in the transaction"
"mtech-daas-unified-data.transaction.resv_prod_loc_dmd_cnfrm_sls_fact","resv_prod_loc_dmd_cnfrm_sls_fact","sls_loc_dim_id","Sales Location Dimension ID-Location identifier for the location where the sales transaction originated"
"mtech-daas-unified-data.transaction.resv_prod_loc_dmd_cnfrm_sls_fact","resv_prod_loc_dmd_cnfrm_sls_fact","fil_loc_dim_id","Fill Location Dimension ID'-Location identifier for the location where the products in a transaction were fulfilled from"
"mtech-daas-unified-data.transaction.resv_prod_loc_dmd_cnfrm_sls_fact","resv_prod_loc_dmd_cnfrm_sls_fact","dmd_dt","Date of Demand Initially Placed-Date on which an order was first created"
